IncidntNum,Category,Descript,DayOfWeek,Date,PdDistrict,Resolution,X,Y,Location
140719636,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,08/26/2014,INGLESIDE,"ARREST, CITED",-122.44660721495,37.7207231269085,"(37.7207231269085, -122.44660721495)"
140721885,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,08/26/2014,NORTHERN,NONE,-122.42686559013,37.7878612788636,"(37.7878612788636, -122.42686559013)"
140724083,FRAUD,"FALSE PRETENSES, PETTY THEFT",Tuesday,08/26/2014,CENTRAL,NONE,-122.403506117504,37.7953968878487,"(37.7953968878487, -122.403506117504)"
140716870,WARRANTS,WARRANT ARREST,Tuesday,08/26/2014,TENDERLOIN,"ARREST, BOOKED",-122.416293820935,37.7774936777647,"(37.7774936777647, -122.416293820935)"
140719846,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,08/26/2014,CENTRAL,NONE,-122.405559943689,37.7886851628813,"(37.7886851628813, -122.405559943689)"
140716676,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Tuesday,08/26/2014,NORTHERN,NONE,-122.420484400535,37.781031642016,"(37.781031642016, -122.420484400535)"
140719125,NON-CRIMINAL,TURNED IN GUN,Tuesday,08/26/2014,NORTHERN,NONE,-122.43204217085,37.7797945628895,"(37.7797945628895, -122.43204217085)"
140718230,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Tuesday,08/26/2014,PARK,"ARREST, CITED",-122.437915888734,37.7753513011914,"(37.7753513011914, -122.437915888734)"
140720514,VEHICLE THEFT,STOLEN TRUCK,Tuesday,08/26/2014,PARK,NONE,-122.464041427693,37.7622671733343,"(37.7622671733343, -122.464041427693)"
140719062,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Tuesday,08/26/2014,BAYVIEW,NONE,-122.400255298643,37.7343997414926,"(37.7343997414926, -122.400255298643)"
140717765,TRESPASS,TRESPASSING,Tuesday,08/26/2014,NORTHERN,NONE,-122.422456147633,37.7907781978481,"(37.7907781978481, -122.422456147633)"
140720962,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Tuesday,08/26/2014,PARK,NONE,-122.440877559276,37.7775101678379,"(37.7775101678379, -122.440877559276)"
140719501,WEAPON LAWS,POSS OF FIREARM BY CONVICTED FELON/ADDICT/ALIEN,Tuesday,08/26/2014,BAYVIEW,NONE,-122.387476716439,37.7211095616023,"(37.7211095616023, -122.387476716439)"
140721089,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Tuesday,08/26/2014,BAYVIEW,NONE,-122.40931083173,37.730739930382,"(37.730739930382, -122.40931083173)"
140718387,MISSING PERSON,FOUND PERSON,Tuesday,08/26/2014,MISSION,LOCATED,-122.406662657485,37.7568815847358,"(37.7568815847358, -122.406662657485)"
140724312,NON-CRIMINAL,LOST PROPERTY,Tuesday,08/26/2014,NORTHERN,NONE,-122.424688703591,37.7853339640603,"(37.7853339640603, -122.424688703591)"
140718779,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,08/26/2014,SOUTHERN,NONE,-122.407074483124,37.7848178586854,"(37.7848178586854, -122.407074483124)"
140721459,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,08/26/2014,BAYVIEW,NONE,-122.413474774092,37.7277157805984,"(37.7277157805984, -122.413474774092)"
140717884,LARCENY/THEFT,"LOST PROPERTY, PETTY THEFT",Tuesday,08/26/2014,NORTHERN,NONE,-122.423795474162,37.7976162435969,"(37.7976162435969, -122.423795474162)"
140722623,BURGLARY,"BURGLARY OF APARTMENT HOUSE, ATT FORCIBLE ENTRY",Tuesday,08/26/2014,NORTHERN,NONE,-122.43186603941,37.7768087585626,"(37.7768087585626, -122.43186603941)"
140718672,LARCENY/THEFT,PETTY THEFT BICYCLE,Tuesday,08/26/2014,RICHMOND,NONE,-122.465838183623,37.7724965522563,"(37.7724965522563, -122.465838183623)"
140718064,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,08/26/2014,TENDERLOIN,"ARREST, CITED",-122.415885065788,37.783516056445,"(37.783516056445, -122.415885065788)"
140717793,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,08/26/2014,BAYVIEW,NONE,-122.394243989326,37.7254774122771,"(37.7254774122771, -122.394243989326)"
140719567,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF DRUGS,Tuesday,08/26/2014,RICHMOND,"ARREST, BOOKED",-122.483663577628,37.7801399018428,"(37.7801399018428, -122.483663577628)"
140718230,OTHER OFFENSES,MISCELLANEOUS STATE MISDEMEANOR,Tuesday,08/26/2014,PARK,"ARREST, CITED",-122.437915888734,37.7753513011914,"(37.7753513011914, -122.437915888734)"
146173620,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,08/26/2014,SOUTHERN,NONE,-122.402836170128,37.7870274526789,"(37.7870274526789, -122.402836170128)"
140717743,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Tuesday,08/26/2014,SOUTHERN,"ARREST, BOOKED",-122.411874120577,37.7776176281322,"(37.7776176281322, -122.411874120577)"
140718127,ASSAULT,THREATS AGAINST LIFE,Tuesday,08/26/2014,PARK,NONE,-122.459172404971,37.7472866828192,"(37.7472866828192, -122.459172404971)"
140718973,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,08/26/2014,BAYVIEW,"ARREST, BOOKED",-122.391245623019,37.7332252033101,"(37.7332252033101, -122.391245623019)"
140719589,BURGLARY,"BURGLARY OF HOTEL ROOM, UNLAWFUL ENTRY",Tuesday,08/26/2014,SOUTHERN,"ARREST, BOOKED",-122.422028627574,37.7729233680435,"(37.7729233680435, -122.422028627574)"
140719777,MISSING PERSON,MISSING ADULT,Tuesday,08/26/2014,BAYVIEW,NONE,-122.404743524462,37.7226037841452,"(37.7226037841452, -122.404743524462)"
140719692,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,08/26/2014,CENTRAL,NONE,-122.422008950077,37.8054960276774,"(37.8054960276774, -122.422008950077)"
140717038,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,08/26/2014,INGLESIDE,NONE,-122.42924358986,37.7242776995086,"(37.7242776995086, -122.42924358986)"
140719181,BURGLARY,"BURGLARY OF APARTMENT HOUSE, ATT FORCIBLE ENTRY",Tuesday,08/26/2014,NORTHERN,"ARREST, BOOKED",-122.428200041641,37.7876578596613,"(37.7876578596613, -122.428200041641)"
146174010,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,08/26/2014,BAYVIEW,NONE,-122.388048134725,37.7570556745963,"(37.7570556745963, -122.388048134725)"
140718359,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,08/26/2014,SOUTHERN,PSYCHOPATHIC CASE,-122.403742962696,37.7752316978411,"(37.7752316978411, -122.403742962696)"
140718707,ASSAULT,BATTERY,Tuesday,08/26/2014,SOUTHERN,NONE,-122.408068345148,37.7839916768457,"(37.7839916768457, -122.408068345148)"
146173501,NON-CRIMINAL,LOST PROPERTY,Tuesday,08/26/2014,CENTRAL,NONE,-122.399662398095,37.7919584509045,"(37.7919584509045, -122.399662398095)"
140719993,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,08/26/2014,SOUTHERN,NONE,-122.403742962696,37.7752316978411,"(37.7752316978411, -122.403742962696)"
140717555,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Tuesday,08/26/2014,SOUTHERN,NONE,-122.403675173997,37.7751775060495,"(37.7751775060495, -122.403675173997)"
146173993,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,08/26/2014,SOUTHERN,NONE,-122.388007401911,37.7871027247862,"(37.7871027247862, -122.388007401911)"
146174656,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Tuesday,08/26/2014,BAYVIEW,NONE,-122.399428898585,37.7533174434773,"(37.7533174434773, -122.399428898585)"
140718133,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Tuesday,08/26/2014,NORTHERN,"ARREST, BOOKED",-122.4178091031,37.7847098968913,"(37.7847098968913, -122.4178091031)"
140718848,WARRANTS,ENROUTE TO DEPARTMENT OF CORRECTIONS,Tuesday,08/26/2014,RICHMOND,"ARREST, BOOKED",-122.459116138422,37.7842153068854,"(37.7842153068854, -122.459116138422)"
140717793,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,08/26/2014,BAYVIEW,NONE,-122.394243989326,37.7254774122771,"(37.7254774122771, -122.394243989326)"
140719545,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,08/26/2014,BAYVIEW,"ARREST, CITED",-122.39014671644,37.7363908050965,"(37.7363908050965, -122.39014671644)"
140720326,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,08/26/2014,INGLESIDE,NONE,-122.430027269565,37.7223968846742,"(37.7223968846742, -122.430027269565)"
140719733,TRESPASS,TRESPASSING,Tuesday,08/26/2014,MISSION,NONE,-122.406656623063,37.7568256145719,"(37.7568256145719, -122.406656623063)"
140719539,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Tuesday,08/26/2014,NORTHERN,"ARREST, BOOKED",-122.419930111611,37.7868262082453,"(37.7868262082453, -122.419930111611)"
146177280,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Tuesday,08/26/2014,CENTRAL,NONE,-122.422040404639,37.805525920649,"(37.805525920649, -122.422040404639)"
146173498,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,08/26/2014,CENTRAL,NONE,-122.420320569142,37.7971070198791,"(37.7971070198791, -122.420320569142)"
140718945,VEHICLE THEFT,STOLEN MOTORCYCLE,Tuesday,08/26/2014,MISSION,NONE,-122.411456231268,37.7655489762356,"(37.7655489762356, -122.411456231268)"
146173830,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,08/26/2014,RICHMOND,NONE,-122.480639129544,37.7803027085754,"(37.7803027085754, -122.480639129544)"
146173705,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,08/26/2014,SOUTHERN,NONE,-122.401378067544,37.7892639310755,"(37.7892639310755, -122.401378067544)"
140719197,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,08/26/2014,CENTRAL,PSYCHOPATHIC CASE,-122.414898823436,37.7867500545941,"(37.7867500545941, -122.414898823436)"
146174032,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,08/26/2014,SOUTHERN,NONE,-122.411935615745,37.7800064420594,"(37.7800064420594, -122.411935615745)"
140719272,WEAPON LAWS,EXHIBITING DEADLY WEAPON IN A THREATING MANNER,Tuesday,08/26/2014,TARAVAL,NONE,-122.475931391139,37.7612370471059,"(37.7612370471059, -122.475931391139)"
146173733,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,08/26/2014,SOUTHERN,NONE,-122.39164888422,37.7920052451033,"(37.7920052451033, -122.39164888422)"
140721227,FRAUD,FRAUDULENT USE OF AUTOMATED TELLER CARD,Tuesday,08/26/2014,NORTHERN,NONE,-122.419437394038,37.7820792368458,"(37.7820792368458, -122.419437394038)"
146173749,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,08/26/2014,SOUTHERN,NONE,-122.401495999275,37.7841738410324,"(37.7841738410324, -122.401495999275)"
140718729,OTHER OFFENSES,RESISTING ARREST,Tuesday,08/26/2014,NORTHERN,"ARREST, BOOKED",-122.429128783477,37.769455617889,"(37.769455617889, -122.429128783477)"
140717470,KIDNAPPING,FALSE IMPRISONMENT,Tuesday,08/26/2014,NORTHERN,NONE,-122.418475909866,37.7850608636373,"(37.7850608636373, -122.418475909866)"
146173482,NON-CRIMINAL,LOST PROPERTY,Tuesday,08/26/2014,CENTRAL,NONE,-122.398861971113,37.8007809996334,"(37.8007809996334, -122.398861971113)"
140719642,NON-CRIMINAL,FOUND PROPERTY,Tuesday,08/26/2014,CENTRAL,NONE,-122.408132211364,37.7902751869715,"(37.7902751869715, -122.408132211364)"
140716886,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,08/26/2014,NORTHERN,NONE,-122.430975526942,37.7744955067836,"(37.7744955067836, -122.430975526942)"
140720564,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Tuesday,08/26/2014,SOUTHERN,NONE,-122.403742962696,37.7752316978411,"(37.7752316978411, -122.403742962696)"
140719028,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,08/26/2014,MISSION,"ARREST, CITED",-122.419671780296,37.7650501214965,"(37.7650501214965, -122.419671780296)"
140719103,WARRANTS,WARRANT ARREST,Tuesday,08/26/2014,BAYVIEW,"ARREST, BOOKED",-122.388483091972,37.7335359662572,"(37.7335359662572, -122.388483091972)"
140716927,NON-CRIMINAL,FOUND PROPERTY,Tuesday,08/26/2014,MISSION,NONE,-122.410488829308,37.7656058639002,"(37.7656058639002, -122.410488829308)"
140719357,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Tuesday,08/26/2014,INGLESIDE,NONE,-122.416000227907,37.711915543805,"(37.711915543805, -122.416000227907)"
140719341,WEAPON LAWS,POSS OF LOADED FIREARM,Tuesday,08/26/2014,MISSION,"ARREST, BOOKED",-122.418579152821,37.7671372282437,"(37.7671372282437, -122.418579152821)"
140719523,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Tuesday,08/26/2014,MISSION,"ARREST, CITED",-122.414544668561,37.7572992974398,"(37.7572992974398, -122.414544668561)"
140721885,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Tuesday,08/26/2014,NORTHERN,NONE,-122.42686559013,37.7878612788636,"(37.7878612788636, -122.42686559013)"
140719573,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Tuesday,08/26/2014,BAYVIEW,NONE,-122.402183380403,37.7335686553003,"(37.7335686553003, -122.402183380403)"
140720564,LARCENY/THEFT,"LOST PROPERTY, PETTY THEFT",Tuesday,08/26/2014,SOUTHERN,NONE,-122.403742962696,37.7752316978411,"(37.7752316978411, -122.403742962696)"
146173915,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,08/26/2014,RICHMOND,NONE,-122.438185604431,37.7930237431652,"(37.7930237431652, -122.438185604431)"
146177086,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Tuesday,08/26/2014,CENTRAL,NONE,-122.402794027232,37.7928819034692,"(37.7928819034692, -122.402794027232)"
140718995,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Tuesday,08/26/2014,BAYVIEW,NONE,-122.399428898585,37.7533174434773,"(37.7533174434773, -122.399428898585)"
140716535,NON-CRIMINAL,FIRE REPORT,Tuesday,08/26/2014,INGLESIDE,NONE,-122.444686293469,37.7229797349838,"(37.7229797349838, -122.444686293469)"
140718393,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Tuesday,08/26/2014,CENTRAL,NONE,-122.40833353294,37.7876829825053,"(37.7876829825053, -122.40833353294)"
146173551,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,08/26/2014,CENTRAL,NONE,-122.42384881373,37.8062214270208,"(37.8062214270208, -122.42384881373)"
146173824,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,08/26/2014,RICHMOND,NONE,-122.452167127682,37.781883643202,"(37.781883643202, -122.452167127682)"
140721766,FRAUD,FRAUDULENT USE OF AUTOMATED TELLER CARD,Tuesday,08/26/2014,CENTRAL,NONE,-122.403011402104,37.7938156204515,"(37.7938156204515, -122.403011402104)"
140722623,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,08/26/2014,NORTHERN,NONE,-122.43186603941,37.7768087585626,"(37.7768087585626, -122.43186603941)"
140717787,NON-CRIMINAL,TURNED IN GUN,Tuesday,08/26/2014,PARK,NONE,-122.455487502677,37.7462159532184,"(37.7462159532184, -122.455487502677)"
140718757,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Tuesday,08/26/2014,SOUTHERN,"ARREST, BOOKED",-122.412499579078,37.7804430348854,"(37.7804430348854, -122.412499579078)"
140722708,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Tuesday,08/26/2014,NORTHERN,NONE,-122.428882078423,37.7896484200759,"(37.7896484200759, -122.428882078423)"
140719379,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,08/26/2014,MISSION,NONE,-122.410488829308,37.7656058639002,"(37.7656058639002, -122.410488829308)"
140719482,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,08/26/2014,CENTRAL,NONE,-122.406657102438,37.7960239576284,"(37.7960239576284, -122.406657102438)"
146173846,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,08/26/2014,RICHMOND,NONE,-122.453385137523,37.777827120144,"(37.777827120144, -122.453385137523)"
140717470,ASSAULT,INFLICT INJURY ON COHABITEE,Tuesday,08/26/2014,NORTHERN,NONE,-122.418475909866,37.7850608636373,"(37.7850608636373, -122.418475909866)"
140718898,VANDALISM,"MALICIOUS MISCHIEF, STREET CARS/BUSES",Tuesday,08/26/2014,INGLESIDE,NONE,-122.424147588961,37.7398702066389,"(37.7398702066389, -122.424147588961)"
140716739,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Tuesday,08/26/2014,RICHMOND,NONE,-122.47748837918,37.7803141494561,"(37.7803141494561, -122.47748837918)"
140716858,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,08/26/2014,PARK,NONE,-122.448069021357,37.7615993861322,"(37.7615993861322, -122.448069021357)"
140719084,ASSAULT,BATTERY,Tuesday,08/26/2014,SOUTHERN,NONE,-122.397207764774,37.7753329097864,"(37.7753329097864, -122.397207764774)"
140721001,ASSAULT,THREATS AGAINST LIFE,Tuesday,08/26/2014,BAYVIEW,NONE,-122.384249068652,37.7326317995637,"(37.7326317995637, -122.384249068652)"
140720291,NON-CRIMINAL,LOST PROPERTY,Tuesday,08/26/2014,NORTHERN,NONE,-122.419366294797,37.7840280452329,"(37.7840280452329, -122.419366294797)"
140716842,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Tuesday,08/26/2014,TENDERLOIN,"ARREST, CITED",-122.414249355785,37.7839652428801,"(37.7839652428801, -122.414249355785)"
140717408,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,08/26/2014,NORTHERN,NONE,-122.447821446662,37.8016306398364,"(37.8016306398364, -122.447821446662)"
140719147,KIDNAPPING,FALSE IMPRISONMENT,Tuesday,08/26/2014,BAYVIEW,"ARREST, BOOKED",-122.40685393993,37.7393801941947,"(37.7393801941947, -122.40685393993)"
140717709,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Tuesday,08/26/2014,MISSION,NONE,-122.409061620124,37.7483135899762,"(37.7483135899762, -122.409061620124)"
140719620,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Tuesday,08/26/2014,NORTHERN,NONE,-122.428644398557,37.7799870005533,"(37.7799870005533, -122.428644398557)"
140717709,ASSAULT,INFLICT INJURY ON COHABITEE,Tuesday,08/26/2014,MISSION,NONE,-122.409061620124,37.7483135899762,"(37.7483135899762, -122.409061620124)"
140721960,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,08/26/2014,RICHMOND,NONE,-122.43844557338,37.7863518140444,"(37.7863518140444, -122.43844557338)"
140718202,WEAPON LAWS,CARRYING A CONCEALED WEAPON,Tuesday,08/26/2014,BAYVIEW,"ARREST, BOOKED",-122.391245623019,37.7332252033101,"(37.7332252033101, -122.391245623019)"
140719181,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Tuesday,08/26/2014,NORTHERN,"ARREST, BOOKED",-122.428200041641,37.7876578596613,"(37.7876578596613, -122.428200041641)"
140718597,ASSAULT,BATTERY,Tuesday,08/26/2014,CENTRAL,NONE,-122.398786431351,37.7933601123824,"(37.7933601123824, -122.398786431351)"
146173250,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,08/26/2014,RICHMOND,NONE,-122.456295846469,37.7813800880424,"(37.7813800880424, -122.456295846469)"
140718923,WARRANTS,WARRANT ARREST,Tuesday,08/26/2014,INGLESIDE,"ARREST, BOOKED",-122.434870543645,37.7245891609306,"(37.7245891609306, -122.434870543645)"
140723712,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,08/26/2014,MISSION,NONE,-122.412414872926,37.755929034858,"(37.755929034858, -122.412414872926)"
140720241,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,08/26/2014,MISSION,NONE,-122.424104315404,37.7647828166189,"(37.7647828166189, -122.424104315404)"
140719608,WARRANTS,WARRANT ARREST,Tuesday,08/26/2014,TENDERLOIN,"ARREST, BOOKED",-122.412970537591,37.7857883767184,"(37.7857883767184, -122.412970537591)"
140717771,FRAUD,FRAUDULENT USE OF AUTOMATED TELLER CARD,Tuesday,08/26/2014,CENTRAL,NONE,-122.412078903704,37.7897391550674,"(37.7897391550674, -122.412078903704)"
140719410,NON-CRIMINAL,FOUND PROPERTY,Tuesday,08/26/2014,MISSION,NONE,-122.409216071434,37.7657158874944,"(37.7657158874944, -122.409216071434)"
140716717,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,08/26/2014,SOUTHERN,PSYCHOPATHIC CASE,-122.403675173997,37.7751775060495,"(37.7751775060495, -122.403675173997)"
140718387,MISSING PERSON,MISSING JUVENILE,Tuesday,08/26/2014,MISSION,LOCATED,-122.406662657485,37.7568815847358,"(37.7568815847358, -122.406662657485)"
140719517,LARCENY/THEFT,GRAND THEFT BICYCLE,Tuesday,08/26/2014,CENTRAL,NONE,-122.404960301641,37.7953262003556,"(37.7953262003556, -122.404960301641)"
140718343,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Tuesday,08/26/2014,NORTHERN,NONE,-122.426918158642,37.7868590971567,"(37.7868590971567, -122.426918158642)"
140716541,WARRANTS,WARRANT ARREST,Tuesday,08/26/2014,RICHMOND,"ARREST, BOOKED",-122.456467722186,37.7813393932421,"(37.7813393932421, -122.456467722186)"
140719153,WARRANTS,WARRANT ARREST,Tuesday,08/26/2014,MISSION,"ARREST, BOOKED",-122.419705544806,37.7537707037377,"(37.7537707037377, -122.419705544806)"
140719432,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,08/26/2014,BAYVIEW,"ARREST, CITED",-122.390521939554,37.7375439838992,"(37.7375439838992, -122.390521939554)"
140717511,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,08/26/2014,NORTHERN,PSYCHOPATHIC CASE,-122.432523941673,37.7814382347381,"(37.7814382347381, -122.432523941673)"
140719404,OTHER OFFENSES,RESISTING ARREST,Tuesday,08/26/2014,BAYVIEW,"ARREST, BOOKED",-122.383581913838,37.7318395139239,"(37.7318395139239, -122.383581913838)"
140721051,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Tuesday,08/26/2014,TARAVAL,NONE,-122.46938835519,37.723922781203,"(37.723922781203, -122.46938835519)"
140719551,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,08/26/2014,TARAVAL,NONE,-122.477982448114,37.7345946150169,"(37.7345946150169, -122.477982448114)"
140719363,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Tuesday,08/26/2014,BAYVIEW,NONE,-122.373718647375,37.7299367738925,"(37.7299367738925, -122.373718647375)"
140717806,NON-CRIMINAL,FOUND PROPERTY,Tuesday,08/26/2014,PARK,NONE,-122.442577187547,37.7659274504713,"(37.7659274504713, -122.442577187547)"
140718484,LARCENY/THEFT,PETTY THEFT BICYCLE,Tuesday,08/26/2014,RICHMOND,NONE,-122.452109825434,37.7809853157518,"(37.7809853157518, -122.452109825434)"
140718202,WEAPON LAWS,DISCHARGE FIREARM WITHIN CITY LIMITS,Tuesday,08/26/2014,BAYVIEW,"ARREST, BOOKED",-122.391245623019,37.7332252033101,"(37.7332252033101, -122.391245623019)"
140719238,WARRANTS,ENROUTE TO ADULT AUTHORITY,Tuesday,08/26/2014,SOUTHERN,"ARREST, BOOKED",-122.407036790381,37.7847532835996,"(37.7847532835996, -122.407036790381)"
140721932,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Tuesday,08/26/2014,SOUTHERN,NONE,-122.403675173997,37.7751775060495,"(37.7751775060495, -122.403675173997)"
146173545,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,08/26/2014,CENTRAL,NONE,-122.397391852808,37.7990658806759,"(37.7990658806759, -122.397391852808)"
140718729,WARRANTS,WARRANT ARREST,Tuesday,08/26/2014,NORTHERN,"ARREST, BOOKED",-122.429128783477,37.769455617889,"(37.769455617889, -122.429128783477)"
140718569,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,08/26/2014,NORTHERN,NONE,-122.424849876687,37.7880850863465,"(37.7880850863465, -122.424849876687)"
140716507,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Tuesday,08/26/2014,SOUTHERN,"ARREST, CITED",-122.419952577,37.7702223137032,"(37.7702223137032, -122.419952577)"
140719915,ASSAULT,THREATS AGAINST LIFE,Tuesday,08/26/2014,NORTHERN,"ARREST, BOOKED",-122.426752273254,37.7888598356038,"(37.7888598356038, -122.426752273254)"
140718133,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Tuesday,08/26/2014,NORTHERN,"ARREST, BOOKED",-122.4178091031,37.7847098968913,"(37.7847098968913, -122.4178091031)"
140716604,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,08/26/2014,TENDERLOIN,PSYCHOPATHIC CASE,-122.416202768026,37.7825546253113,"(37.7825546253113, -122.416202768026)"
146176163,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Tuesday,08/26/2014,INGLESIDE,NONE,-122.403748233766,37.7112623066425,"(37.7112623066425, -122.403748233766)"
140718092,DRUG/NARCOTIC,POSSESSION OF HEROIN,Tuesday,08/26/2014,TENDERLOIN,"ARREST, BOOKED",-122.409313111431,37.7843478513448,"(37.7843478513448, -122.409313111431)"
140716648,ASSAULT,BATTERY,Tuesday,08/26/2014,CENTRAL,NONE,-122.405426815808,37.7974057172168,"(37.7974057172168, -122.405426815808)"
140646891,"SEX OFFENSES, FORCIBLE","CHILD ABUSE, PORNOGRAPHY",Tuesday,08/26/2014,TARAVAL,"ARREST, BOOKED",-122.482109403726,37.742033951679,"(37.742033951679, -122.482109403726)"
140718525,OTHER OFFENSES,PROBATION VIOLATION,Tuesday,08/26/2014,PARK,"ARREST, BOOKED",-122.446440659166,37.7757717531951,"(37.7757717531951, -122.446440659166)"
140719539,WARRANTS,WARRANT ARREST,Tuesday,08/26/2014,NORTHERN,"ARREST, BOOKED",-122.419930111611,37.7868262082453,"(37.7868262082453, -122.419930111611)"
146174076,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,08/26/2014,SOUTHERN,NONE,-122.402070243227,37.7887198688429,"(37.7887198688429, -122.402070243227)"
140719404,NON-CRIMINAL,LOST PROPERTY,Tuesday,08/26/2014,BAYVIEW,"ARREST, BOOKED",-122.383581913838,37.7318395139239,"(37.7318395139239, -122.383581913838)"
