140726283,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,08/29/2014,TARAVAL,NONE,-122.46000572812,37.7246645133429
140731094,FRAUD,FRAUDULENT USE OF AUTOMATED TELLER CARD,Friday,08/29/2014,CENTRAL,"ARREST, BOOKED",-122.405139711596,37.790654225215
140726681,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Friday,08/29/2014,CENTRAL,NONE,-122.417453808478,37.7905731453551
140727560,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,08/29/2014,NORTHERN,NONE,-122.423976158276,37.7901609310455
140726813,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Friday,08/29/2014,INGLESIDE,"ARREST, BOOKED",-122.421793189065,37.7359691377557
140726528,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,08/29/2014,BAYVIEW,"ARREST, CITED",-122.389461814633,37.719928512155
140728386,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Friday,08/29/2014,MISSION,NONE,-122.417292865808,37.7635986103624
140727128,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,08/29/2014,CENTRAL,NONE,-122.40432130529,37.7898038982776
140726625,ASSAULT,BATTERY,Friday,08/29/2014,NORTHERN,NONE,-122.432668405006,37.7833120131468
146176533,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,08/29/2014,INGLESIDE,NONE,-122.400133724845,37.7179081683936
140727106,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Friday,08/29/2014,TARAVAL,NONE,-122.481316080927,37.7472369762765
146177199,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,08/29/2014,CENTRAL,NONE,-122.40526112867,37.8009650906302
140727667,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,Friday,08/29/2014,TENDERLOIN,"ARREST, BOOKED",-122.413869632554,37.7818621883318
140728499,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Friday,08/29/2014,PARK,NONE,-122.453184854527,37.7692386881564
146176599,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,08/29/2014,INGLESIDE,NONE,-122.436573512696,37.7090329713326
140725984,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Friday,08/29/2014,PARK,NONE,-122.452842783657,37.7692088171652
146175905,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,08/29/2014,TARAVAL,NONE,-122.467117195185,37.712780304802
140727560,ASSAULT,BATTERY,Friday,08/29/2014,NORTHERN,NONE,-122.423976158276,37.7901609310455
140726001,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,Friday,08/29/2014,SOUTHERN,"ARREST, BOOKED",-122.403742962696,37.7752316978411
146176919,NON-CRIMINAL,LOST PROPERTY,Friday,08/29/2014,CENTRAL,NONE,-122.412151923476,37.7881517870769
140726051,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,08/29/2014,SOUTHERN,"ARREST, CITED",-122.403742962696,37.7752316978411
140727952,ROBBERY,"ROBBERY, ARMED WITH A GUN",Friday,08/29/2014,INGLESIDE,NONE,-122.422689782591,37.7137469181632
140726089,ASSAULT,INFLICT INJURY ON COHABITEE,Friday,08/29/2014,MISSION,"ARREST, BOOKED",-122.416476305857,37.7541781203031
140727532,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,08/29/2014,BAYVIEW,"ARREST, CITED",-122.383995699894,37.7291138540403
140728405,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,08/29/2014,TARAVAL,"ARREST, CITED",-122.456823707929,37.7240637075214
140726625,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Friday,08/29/2014,NORTHERN,NONE,-122.432668405006,37.7833120131468
140732478,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Friday,08/29/2014,SOUTHERN,NONE,-122.404270179486,37.7844788539041
140725865,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Friday,08/29/2014,NORTHERN,"ARREST, BOOKED",-122.419739837805,37.7858926100011
140726164,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Friday,08/29/2014,MISSION,"ARREST, BOOKED",-122.405709610192,37.7671995253241
140727510,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Friday,08/29/2014,CENTRAL,NONE,-122.401812314478,37.7901613727393
140726813,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Friday,08/29/2014,INGLESIDE,"ARREST, BOOKED",-122.421793189065,37.7359691377557
140731094,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Friday,08/29/2014,CENTRAL,"ARREST, BOOKED",-122.405139711596,37.790654225215
140725887,KIDNAPPING,FALSE IMPRISONMENT,Friday,08/29/2014,MISSION,"ARREST, BOOKED",-122.413343513435,37.7680235434652
140728364,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,08/29/2014,CENTRAL,"ARREST, CITED",-122.4135447894,37.7885973839924
140727576,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,08/29/2014,SOUTHERN,NONE,-122.408944416358,37.7781752880863
146177149,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Friday,08/29/2014,CENTRAL,NONE,-122.41012718856,37.8050984858123
140727651,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,08/29/2014,TENDERLOIN,NONE,-122.409191881825,37.7838615972287
146176260,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,08/29/2014,TARAVAL,NONE,-122.489926735815,37.7448522553187
140727770,FRAUD,"CREDIT CARD, THEFT BY USE OF",Friday,08/29/2014,TARAVAL,NONE,-122.46000572812,37.7246645133429
140725934,NON-CRIMINAL,FOUND PROPERTY,Friday,08/29/2014,SOUTHERN,NONE,-122.391908882129,37.7781226516767
140726813,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Friday,08/29/2014,INGLESIDE,"ARREST, BOOKED",-122.421793189065,37.7359691377557
140731094,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Friday,08/29/2014,CENTRAL,"ARREST, BOOKED",-122.405139711596,37.790654225215
140728427,TRESPASS,TRESPASSING,Friday,08/29/2014,NORTHERN,NONE,-122.430923881995,37.7742381599761
140723160,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,08/28/2014,TENDERLOIN,"ARREST, CITED",-122.415508242782,37.7816542806372
140725796,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Thursday,08/28/2014,CENTRAL,"ARREST, BOOKED",-122.404289792537,37.79455217694
140725586,OTHER OFFENSES,VIOLATION OF MUNICIPAL POLICE CODE,Thursday,08/28/2014,CENTRAL,"ARREST, BOOKED",-122.406775392392,37.7884982866444
140725360,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Thursday,08/28/2014,TARAVAL,"ARREST, BOOKED",-122.476011600296,37.7290910125835
140723881,MISSING PERSON,MISSING JUVENILE,Thursday,08/28/2014,TARAVAL,NONE,-122.497243835911,37.7514154954921
140723245,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,08/28/2014,MISSION,PSYCHOPATHIC CASE,-122.417220225911,37.7619408779216
146174844,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,08/28/2014,SOUTHERN,NONE,-122.411279189969,37.771578576534
140735488,VEHICLE THEFT,STOLEN TRUCK,Thursday,08/28/2014,BAYVIEW,NONE,-122.406566957339,37.7268581085437
140724259,NON-CRIMINAL,"AIDED CASE, DOG BITE",Thursday,08/28/2014,INGLESIDE,NONE,-122.41167412088,37.7187542939781
140724776,ASSAULT,CHILD ABUSE (PHYSICAL),Thursday,08/28/2014,SOUTHERN,NONE,-122.415322108652,37.7767183581347
140724481,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Thursday,08/28/2014,SOUTHERN,"ARREST, BOOKED",-122.407729926701,37.780144916633
140726039,NON-CRIMINAL,LOST PROPERTY,Thursday,08/28/2014,MISSION,NONE,-122.434500618371,37.7631205588886
140724340,ASSAULT,THREATS AGAINST LIFE,Thursday,08/28/2014,INGLESIDE,NONE,-122.431917838516,37.7373362712315
140724992,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Thursday,08/28/2014,SOUTHERN,NONE,-122.408626028337,37.7808558853331
140723342,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,08/28/2014,CENTRAL,PSYCHOPATHIC CASE,-122.413179135541,37.8076158182988
140727043,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,08/28/2014,TENDERLOIN,NONE,-122.412784096502,37.7848656939823
140723223,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,08/28/2014,CENTRAL,NONE,-122.405933896114,37.7972073849134
140724356,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Thursday,08/28/2014,SOUTHERN,"ARREST, BOOKED",-122.41490844677,37.7763391097653
140725285,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Thursday,08/28/2014,MISSION,NONE,-122.417807379342,37.7585040987
140724845,NON-CRIMINAL,TARASOFF REPORT,Thursday,08/28/2014,SOUTHERN,NONE,-122.395504307383,37.7864193156302
140723217,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,08/28/2014,MISSION,"ARREST, CITED",-122.41796448376,37.7586968166786
140723314,WARRANTS,WARRANT ARREST,Thursday,08/28/2014,CENTRAL,"ARREST, BOOKED",-122.413719863066,37.791431336394
140727043,FRAUD,"CREDIT CARD, THEFT BY USE OF",Thursday,08/28/2014,TENDERLOIN,NONE,-122.412784096502,37.7848656939823
146174719,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,08/28/2014,BAYVIEW,NONE,-122.387276098006,37.7648169641336
140723308,ASSAULT,INFLICT INJURY ON COHABITEE,Thursday,08/28/2014,BAYVIEW,NONE,-122.381171961243,37.7293197969027
140724710,TRESPASS,TRESPASSING,Thursday,08/28/2014,TENDERLOIN,"ARREST, CITED",-122.410225059558,37.7861020865471
140724481,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Thursday,08/28/2014,SOUTHERN,"ARREST, BOOKED",-122.407729926701,37.780144916633
140726669,OTHER OFFENSES,OBSCENE PHONE CALLS(S),Thursday,08/28/2014,CENTRAL,NONE,-122.408992244382,37.7965978503318
140732713,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,08/28/2014,MISSION,NONE,-122.410734588183,37.7580037361297
140723825,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Thursday,08/28/2014,BAYVIEW,NONE,-122.404746960849,37.7303045652613
140724403,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,08/28/2014,MISSION,NONE,-122.409216071434,37.7657158874944
140726772,BURGLARY,"BURGLARY,BLDG. UNDER CONSTRUCTION, UNLAWFUL ENTRY",Thursday,08/28/2014,SOUTHERN,NONE,-122.390509690775,37.7805769953425
146174888,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,08/28/2014,SOUTHERN,NONE,-122.389432577161,37.788837905642
140724265,OTHER OFFENSES,RESISTING ARREST,Thursday,08/28/2014,TENDERLOIN,"ARREST, BOOKED",-122.414074212885,37.7827569256519
140725962,LARCENY/THEFT,GRAND THEFT FROM PERSON,Thursday,08/28/2014,CENTRAL,NONE,-122.425110613231,37.8041461526497
140724271,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Thursday,08/28/2014,SOUTHERN,NONE,-122.407413528628,37.7845520146423
140724629,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,08/28/2014,INGLESIDE,NONE,-122.423744181712,37.7286583456625
140725241,NON-CRIMINAL,"AIDED CASE, INJURED PERSON",Thursday,08/28/2014,PARK,NONE,-122.450208795164,37.770222626732
140725332,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,08/28/2014,CENTRAL,"ARREST, CITED",-122.408597386677,37.7892242059027
140725655,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,08/28/2014,SOUTHERN,NONE,-122.398932711095,37.7837848211881
146174850,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,08/28/2014,SOUTHERN,NONE,-122.394304475194,37.7800905306221
140724265,ASSAULT,BATTERY,Thursday,08/28/2014,TENDERLOIN,"ARREST, BOOKED",-122.414074212885,37.7827569256519
140723803,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,08/28/2014,BAYVIEW,NONE,-122.40266695407,37.765413055271
140723267,OTHER OFFENSES,DEFRAUDING TAXI DRIVER,Thursday,08/28/2014,TENDERLOIN,"ARREST, BOOKED",-122.410768766343,37.7832145190309
140725592,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,08/28/2014,MISSION,"ARREST, CITED",-122.411486365637,37.7482978316979
140725445,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Thursday,08/28/2014,TENDERLOIN,"ARREST, BOOKED",-122.411986160097,37.7811401588215
140724209,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,08/28/2014,SOUTHERN,PSYCHOPATHIC CASE,-122.403343984884,37.7802549503997
140725451,LARCENY/THEFT,GRAND THEFT FROM PERSON,Thursday,08/28/2014,NORTHERN,NONE,-122.418240046102,37.7860480047047
140727554,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Thursday,08/28/2014,SOUTHERN,NONE,-122.403742962696,37.7752316978411
140725445,ASSAULT,BATTERY OF A POLICE OFFICER,Thursday,08/28/2014,TENDERLOIN,"ARREST, BOOKED",-122.411986160097,37.7811401588215
140726318,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,08/28/2014,TARAVAL,NONE,-122.462469506624,37.715014838499
140724237,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,08/28/2014,TENDERLOIN,PSYCHOPATHIC CASE,-122.41677376082,37.7816049432673
140724798,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Thursday,08/28/2014,CENTRAL,"ARREST, BOOKED",-122.403352206927,37.8040296057818
140723314,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Thursday,08/28/2014,CENTRAL,"ARREST, BOOKED",-122.413719863066,37.791431336394
140723358,DISORDERLY CONDUCT,COMMITTING PUBLIC NUISANCE,Thursday,08/28/2014,SOUTHERN,"ARREST, CITED",-122.405427162783,37.7712969876573
140725194,NON-CRIMINAL,LOST PROPERTY,Thursday,08/28/2014,CENTRAL,NONE,-122.404631801702,37.8062949503111
140723342,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,08/28/2014,CENTRAL,PSYCHOPATHIC CASE,-122.413179135541,37.8076158182988
140725718,VEHICLE THEFT,STOLEN TRUCK,Thursday,08/28/2014,NORTHERN,NONE,-122.416544595157,37.7786783275456
140723881,MISSING PERSON,FOUND PERSON,Thursday,08/28/2014,TARAVAL,NONE,-122.497243835911,37.7514154954921
140725730,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Thursday,08/28/2014,INGLESIDE,NONE,-122.440314128944,37.7174500952156
140726352,NON-CRIMINAL,LOST PROPERTY,Thursday,08/28/2014,CENTRAL,NONE,-122.41115583096,37.8059565986715
140724481,OTHER OFFENSES,CONSPIRACY,Thursday,08/28/2014,SOUTHERN,"ARREST, BOOKED",-122.407729926701,37.780144916633
140725229,NON-CRIMINAL,LOST PROPERTY,Thursday,08/28/2014,MISSION,NONE,-122.417989223258,37.7585124154393
140723267,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Thursday,08/28/2014,TENDERLOIN,"ARREST, BOOKED",-122.410768766343,37.7832145190309
140725122,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Thursday,08/28/2014,PARK,NONE,-122.435629494526,37.7808610990253
140725144,OTHER OFFENSES,MISCELLANEOUS STATE MISDEMEANOR,Thursday,08/28/2014,RICHMOND,"ARREST, BOOKED",-122.484007726344,37.7843239170234
140725138,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,08/28/2014,INGLESIDE,"ARREST, CITED",-122.44333623049,37.7105557045312
140725768,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,08/28/2014,CENTRAL,UNFOUNDED,-122.405291680009,37.7969085529165
140725677,ASSAULT,THREATS AGAINST LIFE,Thursday,08/28/2014,NORTHERN,NONE,-122.420290000313,37.796281549982
146174747,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Thursday,08/28/2014,SOUTHERN,NONE,-122.403232065268,37.7875720764469
140725564,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,08/28/2014,TENDERLOIN,"ARREST, CITED",-122.412784096502,37.7848656939823
140724958,OTHER OFFENSES,FALSE EVIDENCE OF VEHICLE REGISTRATION,Thursday,08/28/2014,RICHMOND,NONE,-122.454113483223,37.7864380074205
140723104,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,08/28/2014,NORTHERN,"ARREST, CITED",-122.422874083058,37.7930494294254
140725213,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Thursday,08/28/2014,BAYVIEW,"ARREST, BOOKED",-122.391245623019,37.7332252033101
140724782,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Thursday,08/28/2014,CENTRAL,NONE,-122.40855952419,37.7888364121374
140724986,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,08/28/2014,SOUTHERN,NONE,-122.392774867259,37.7814512093222
140723994,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Thursday,08/28/2014,PARK,NONE,-122.435718550322,37.7686887134648
140724180,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Thursday,08/28/2014,TENDERLOIN,"ARREST, CITED",-122.405878455822,37.7857422667796
140726540,NON-CRIMINAL,LOST PROPERTY,Thursday,08/28/2014,CENTRAL,NONE,-122.39951108061,37.7969248970759
140722952,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Thursday,08/28/2014,SOUTHERN,"ARREST, BOOKED",-122.389595283252,37.7798611974495
140725780,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,08/28/2014,NORTHERN,NONE,-122.423355144447,37.7787466492355
140723148,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Thursday,08/28/2014,CENTRAL,"ARREST, BOOKED",-122.418090766692,37.7861007451941
140725417,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,08/28/2014,SOUTHERN,PSYCHOPATHIC CASE,-122.419219043964,37.7752243528219
140725053,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Thursday,08/28/2014,TARAVAL,NONE,-122.476142906457,37.7466609480518
140722952,FAMILY OFFENSES,IMMORAL ACTS OR DRUNK IN PRESENCE OF CHILD,Thursday,08/28/2014,SOUTHERN,"ARREST, BOOKED",-122.389595283252,37.7798611974495
140725241,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Thursday,08/28/2014,PARK,NONE,-122.450208795164,37.770222626732
140725586,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Thursday,08/28/2014,CENTRAL,"ARREST, BOOKED",-122.406775392392,37.7884982866444
140725605,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,08/28/2014,NORTHERN,NONE,-122.429417592647,37.7676028248949
140723079,NON-CRIMINAL,FOUND PROPERTY,Thursday,08/28/2014,NORTHERN,NONE,-122.423598600854,37.7882799630772
140725166,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,08/28/2014,BAYVIEW,"ARREST, CITED",-122.40081858664,37.7314564198404
146174800,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Thursday,08/28/2014,SOUTHERN,NONE,-122.391845617192,37.7781247783516
140724431,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,08/28/2014,INGLESIDE,NONE,-122.43841761131,37.7199659933146
140723148,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Thursday,08/28/2014,CENTRAL,"ARREST, BOOKED",-122.418090766692,37.7861007451941
140724130,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,08/28/2014,BAYVIEW,"ARREST, CITED",-122.38829455719,37.7306080271996
140723687,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Thursday,08/28/2014,SOUTHERN,NONE,-122.405063423466,37.7861991107841
146174822,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Thursday,08/28/2014,SOUTHERN,NONE,-122.403588445424,37.784097626845
140725796,LIQUOR LAWS,MISCELLANEOUS LIQOUR LAW VIOLATION,Thursday,08/28/2014,CENTRAL,"ARREST, BOOKED",-122.404289792537,37.79455217694
140724964,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,08/28/2014,TARAVAL,PSYCHOPATHIC CASE,-122.45289335583,37.7174706468273
140725047,LARCENY/THEFT,GRAND THEFT FROM PERSON,Thursday,08/28/2014,TENDERLOIN,NONE,-122.410768766343,37.7832145190309
140725633,OTHER OFFENSES,RESISTING ARREST,Thursday,08/28/2014,CENTRAL,"ARREST, BOOKED",-122.41809635648,37.7870259741826
140724754,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Thursday,08/28/2014,SOUTHERN,NONE,-122.403890223654,37.7846237669087
140724180,LOITERING,REFUSING TO DISPERSE UPON LAWFUL COMMAND,Thursday,08/28/2014,TENDERLOIN,"ARREST, CITED",-122.405878455822,37.7857422667796
146176464,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,08/28/2014,INGLESIDE,NONE,-122.406899649665,37.7448121311034
140725207,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Thursday,08/28/2014,INGLESIDE,NONE,-122.423507530977,37.7280942437396
140723063,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,08/28/2014,INGLESIDE,"ARREST, CITED",-122.437461502349,37.7211650807711
140724798,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Thursday,08/28/2014,CENTRAL,"ARREST, BOOKED",-122.403352206927,37.8040296057818
140724475,OTHER OFFENSES,VIOLATION OF MUNICIPAL POLICE CODE,Thursday,08/28/2014,MISSION,"ARREST, BOOKED",-122.434944885879,37.7609249470061
146174872,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,08/28/2014,SOUTHERN,NONE,-122.39164888422,37.7920052451033
140724550,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Thursday,08/28/2014,TARAVAL,"ARREST, CITED",-122.45462441489,37.7235983928388
140722952,ASSAULT,CHILD ABUSE (PHYSICAL),Thursday,08/28/2014,SOUTHERN,"ARREST, BOOKED",-122.389595283252,37.7798611974495
140726186,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Thursday,08/28/2014,TENDERLOIN,NONE,-122.414091295949,37.7831807565099
140723198,ROBBERY,"ROBBERY, ARMED WITH A GUN",Thursday,08/28/2014,SOUTHERN,NONE,-122.401030276724,37.782080767266
140723154,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,08/28/2014,MISSION,"ARREST, BOOKED",-122.419216722696,37.7607686656923
140724873,LARCENY/THEFT,GRAND THEFT FROM PERSON,Thursday,08/28/2014,NORTHERN,NONE,-122.432329732386,37.7814292195705
140723295,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,08/28/2014,INGLESIDE,"ARREST, CITED",-122.431295002963,37.7287297938599
140724475,WARRANTS,WARRANT ARREST,Thursday,08/28/2014,MISSION,"ARREST, BOOKED",-122.434944885879,37.7609249470061
140724265,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Thursday,08/28/2014,TENDERLOIN,"ARREST, BOOKED",-122.414074212885,37.7827569256519
140724823,LARCENY/THEFT,GRAND THEFT FROM PERSON,Thursday,08/28/2014,TENDERLOIN,NONE,-122.405803569068,37.7857731330318
140726982,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,08/28/2014,INGLESIDE,NONE,-122.400749791572,37.7162959981657
140725633,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Thursday,08/28/2014,CENTRAL,"ARREST, BOOKED",-122.41809635648,37.7870259741826
140724732,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Thursday,08/28/2014,SOUTHERN,"ARREST, BOOKED",-122.414714295579,37.7762310405055
140724970,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,08/28/2014,MISSION,PSYCHOPATHIC CASE,-122.435002864298,37.760887806149
140724663,ASSAULT,BATTERY,Thursday,08/28/2014,CENTRAL,"ARREST, CITED",-122.410047973831,37.7929187929756
140724378,NON-CRIMINAL,FOUND PROPERTY,Thursday,08/28/2014,NORTHERN,NONE,-122.422426945029,37.7826958948608
140724776,ASSAULT,INFLICT INJURY ON COHABITEE,Thursday,08/28/2014,SOUTHERN,NONE,-122.415322108652,37.7767183581347
140725570,ASSAULT,INFLICT INJURY ON COHABITEE,Thursday,08/28/2014,TARAVAL,"ARREST, BOOKED",-122.483274066287,37.7538291050528
140725144,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF DRUGS,Thursday,08/28/2014,RICHMOND,"ARREST, BOOKED",-122.484007726344,37.7843239170234
140724572,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,08/28/2014,BAYVIEW,UNFOUNDED,-122.38789084209,37.74268215587
140724221,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,08/28/2014,SOUTHERN,PSYCHOPATHIC CASE,-122.416398165072,37.7724039107069
140724362,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,08/28/2014,PARK,UNFOUNDED,-122.462973519258,37.762315180061
140725003,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Thursday,08/28/2014,BAYVIEW,NONE,-122.38789084209,37.74268215587
140724691,OTHER OFFENSES,HARASSING PHONE CALLS,Thursday,08/28/2014,PARK,NONE,-122.454648500972,37.7444761053893
140724889,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,08/28/2014,NORTHERN,NONE,-122.439483897093,37.7994552000266
140722996,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,08/28/2014,MISSION,"ARREST, CITED",-122.419360352761,37.7618358012673
146177155,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Thursday,08/28/2014,CENTRAL,NONE,-122.410293390667,37.8061385928365
140723784,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,08/28/2014,BAYVIEW,NONE,-122.376819868402,37.7402175068056
140726233,VEHICLE THEFT,STOLEN TRUCK,Thursday,08/28/2014,INGLESIDE,NONE,-122.42017243445,37.7299552671909
140723502,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,08/28/2014,SOUTHERN,PSYCHOPATHIC CASE,-122.412996750977,37.7738519786006
140724594,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Thursday,08/28/2014,TARAVAL,NONE,-122.45462441489,37.7235983928388
